wav_id,contents,sentiment
5fbdbae544697678c497bd68,너도 알고 있네. 그래.,sad
5fbdba9544697678c497bd61,나 요즘 주식 시작했어.,sad
5fbdba13576e9378b67ad1ba,동안 정말 하기 싫었는데 마지막에 너무 기분이 좋긴 하더라.,happy
5fbdb66acb503578af9eea64,나 너무 우울해.,sad
5fbdbb44cb503578af9eeaa1,화장실은 청소를 해도 곰팡이가 없어지질 않아.,angry
5fbdb68744697678c497bd1b,코로나 때문에 할 수 있는 게 아무것도 없어.,sad
5fbdbba2576e9378b67ad1ca,나 구매할 생각 있어.,angry
5fbdbcf044697678c497bd7e,"하, 짜증나. 그 새끼는 할 일 없으면 집에나 갈 일이지 왜 항상 나한테만 그럴까?",angry
5fbdbabc44697678c497bd64,나는 아는게 없어서 그냥 삼성전자만 샀어.,sad
5fbdbec1576e9378b67ad1f6,저도 일하기 힘든 세상이네요.,neutral
5fbdbea4cb503578af9eeac4,별 일인지 아닌지 니가 어떻게 알아.,neutral
5fbdbe7d4c55eb78bd7cebbe,짭새 얘기 궁금하지도 않아?,neutral
5fbdb8764c55eb78bd7ceb81,알았어. 조만간 보여줄게.,happy
5fbdbd1b576e9378b67ad1e9,"알았어, 미안해. 욕은 안할게.",angry
5fbdbe6944697678c497bd8e,나 오늘 짭새가 있길래 궁금해서 구경 하고 왔어.,neutral
5fbdbdea576e9378b67ad1f1,아이 씨발년이 존나 선비질이네.,neutral
5fbdbdd44c55eb78bd7cebb9,아니에요. 제가 다시 한 번 죄송합니다.,neutral
5fbdbdbf4c55eb78bd7cebb8,에 비하해서 죄송합니다.,neutral
5fbdb861576e9378b67ad1a2,가봐야 알겠지만 일단 꽁짜 여행이니까 선물은 마음에 들지.,happy
5fbdb84844697678c497bd36,세 명 뽑는데 그 중에 한 명이 나야.,happy
5fbdbf4044697678c497bd93,소매치기 사건이 있었나봐.,neutral
5fbdb82044697678c497bd34,헐! 나 이벤트 당첨됐어!,happy
5fbdbdab44697678c497bd86,죄송합니다. 짭새가 아니라 경찰이 있길래 구경하고 왔습니다.,neutral
5fbdbf524c55eb78bd7cebc6,약간 큰일이었던 거 같애.,neutral
5fbdbfbecb503578af9eead3,뉴스에 나올 정도의 일은 아니었던 거 같긴 해.,neutral
5fbdbff14c55eb78bd7cebc9,경찰들도 힘들지. 참 안됐더라.,neutral
5fbdbd97cb503578af9eeabf,짭새가 몰려있길래 가서 구경하고 왔어.,neutral
5fbdbd3d4c55eb78bd7cebaf,욕을 하는 거잖아.,angry
5fbdbd2c576e9378b67ad1eb,어 맞아. 너 어떻게 그렇게 정확하게 아니?,angry
5fbdbf2c576e9378b67ad1fe,나 오늘 짭새가 몰려있길래 궁금해서 구경갔다왔어.,neutral
5fb8ab2f576e9378b67ac364,계속 내려가고만 있지. 계속 손해만 봐.,sad
5fb8ab174c55eb78bd7cdd90,지인이 추천한 종목 하고있는데 오르지도 않고 손해만 보는 중이야.,sad
5fb8a876576e9378b67ac356,그럼 그럼 얼마나 홀가분한지 몰라.	,happy
5fb8ab06cb503578af9edc51,지인 추천으로 시작을 하게 됐어.	,sad
5fb8aaf7576e9378b67ac360,나 요즘 주식을 시작했어.	,sad
5fb8aa754c55eb78bd7cdd8f,오 맞아 맞아 진짜 힘들게 연습한 보람이 있었어.	,happy
5fb8aa59576e9378b67ac35d,아이참. 너무 띄워주지 마. 근데 너무 뿌듯하다. 기록을 갱신하다니. 진짜 신기록이야!,happy
5fb8a8904c55eb78bd7cdd7d,좋지. 신나는 음악 추천해줄래?,happy
5fb8aa4044697678c497aeac,마라톤 대회를 나갔는데 내 기록을 갱신한 거 있지? 너무 뿌듯해.,happy
5fb8a86444697678c497ae9a,나 드디어 프로젝트 끝났어.	,happy
5fb8aa2b4c55eb78bd7cdd8c,나 축하해줘. 기분 좋은 일이 있어.,happy
5fb8ae1944697678c497aec8,알겠어. 긍정적인 말 해볼게. 근데 너무 짜증이 나는 걸 어떻게 하라구.,angry
5fb8abda4c55eb78bd7cdd91,환기도 자주 확인하는데 창문이 너무 작은가 봐.	,angry
5fb8b0a9cb503578af9edc77,나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral
5fb8b0bd44697678c497aeda,잘 모르겠는데 엄청 많이 몰려있더라고.,neutral
5fb8b0d5576e9378b67ac38a,뭔가 사고가 났었나봐.,neutral
5fb8b0e74c55eb78bd7cdda9,그니까. 나도 자세히는 못봤는데 뉴스에 나올 수도 있을 것 같아.,neutral
5fb8b0fc4c55eb78bd7cddaa,그러니까 말이야. 경찰들 진짜 고생 많지.,neutral
5fb8b0364c55eb78bd7cdda3,그러게말이야. ,neutral
5fb8a46144697678c497ae75,좋은 생각인 것 같아. ,sad
5fb8a44944697678c497ae72,몸도 무기력하고 아무것도 하기 싫어.	,sad
5fb8a437cb503578af9edc10,그렇구나 우울한데 어떡하면 좋을까?	,sad
5fb8a422cb503578af9edc0f,코로나로 사람들 못 만나서 우울해	,sad
5fb8abc144697678c497aeb7,화장실은 청소를 해도 곰팡이가 없어지질 않아.	,angry
5fb8aff7cb503578af9edc70,그냥 짭새들이 엄청 몰려 있는 거야 그래서 무슨 일 있나 싶었지.	,neutral
5fb8af3944697678c497aed2,알겠어. 다음부터는 조심하도록 할게.,neutral
5fb8abf444697678c497aeb8,맞아 미세먼지도 걱정이 되고 곰팡이가 계속 생기니까 너무 그렇다.	,angry
5fb8a7e94c55eb78bd7cdd7a,좋아 좋아. ,happy
5fb8ac0c44697678c497aeb9,에이. 이미 써봤지. 근데도 너무 자주 생기니까 너무 불만이야.,angry
5fb8ac6744697678c497aebb,강력한 곰팡이 제거제가 필요해.,angry
5fb8a77444697678c497ae90,그럼. 너무 갖고싶었던 향수인데 마음에 들지.,happy
5fb8a76044697678c497ae8f,한 명 뽑는 거 한 명!,happy
5fb8afd84c55eb78bd7cdda2,나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀 왔어.	,neutral
5fb8add5cb503578af9edc63,야 너가 안 당해봐서 몰라. 내가 진짜 잘못한 것도 없는데 진짜 말도 퉁명스럽게하고 너무 짜증난다니까?,angry
5fb8a8b844697678c497ae9c,맞아. 프로젝트 끝나면 꼭 여행 갈려고 생각했었어.,happy
5fb8a746576e9378b67ac349,향수  이벤트인데 그거 한 명만 되는거거든. 근데 내가 당첨이 된거야. 너무 좋아!,happy
5fb8a73444697678c497ae8e,헐 나 이벤트 당첨됐어.	,happy
5fb8ae30cb503578af9edc64,맞아맞아. 진짜 짜증난다니까.,angry
5fb8aed0576e9378b67ac37d,나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.	,neutral
5fb8aef144697678c497aed0,맞아. 경찰인데 길가다가 너무 궁금한거야.,neutral
5fb8af294c55eb78bd7cdd9a,아니 그건 아니지.,neutral
5fb8adb9576e9378b67ac374,아 진짜 짜증나 아니 그 사람은 할 일 없으면 집에 나갈 것이지 왜 자꾸 나한테 일 시키고 난리야.	,angry
5fb8cc0544697678c497af76,그래. 엄청 많이 몰려 있어서 신기했더라고.,neutral
5fb8cd494c55eb78bd7cde56,그런가 봐. 과학 수사대도 왔어.,neutral
5fb8cd82576e9378b67ac418,그러게. 요즘 진짜 무서운 세상이다.,neutral
5fb8c1d7cb503578af9edc9e,맞아. 끝났으니까 진짜 신나는 노래 들으면서 쉬어야지.,happy
5fb8c1f0cb503578af9edca1,맞아. 나 진짜 가고싶은 곳 많았거든.,happy
5fb8c7284c55eb78bd7cde12,나도 잘 알아보고 해야하는데 친구만 믿고 해가지고.,sad
5fb8c20acb503578af9edca2,어디로 가는 것이 좋을까?	,happy
5fb8c64d4c55eb78bd7cde03,아니 그냥 나 혼자 취미로 하고있어.,happy
5fb8c29e4c55eb78bd7cdde6,나 너무 우울해.,sad
5fb8c638576e9378b67ac3d7,응. 진짜 완전 뿌듯하더라.,happy
5fb8c2c544697678c497af0f,어떻게 해야지 극복할 수 있을까?,sad
5fb8c618cb503578af9edccd,그냥 평소에 좋아해서 했는데 잘 나왔어.,happy
5fb8c2f144697678c497af13,고마워. 덕분에 힘이 난다.,sad
5fb8c5e144697678c497af38,나 축하해줘. 기쁜 일 있어.,happy
5fb8c48f4c55eb78bd7cddf7,자세히는 모르겠는데 진짜 조금 뽑는 거였을걸?	,happy
5fb8c475576e9378b67ac3ce,향수 진짜 몇 명 안 주는 건데 그거 당첨됐다니까.	,happy
5fb8c45b4c55eb78bd7cddf5,"백화점에서 향수 주는 이벤튼데, 나 그거 당첨됐어.",happy
5fb8c1a3576e9378b67ac3ba,나 드디어 프로젝트 끝났어.,happy
5fb8c7754c55eb78bd7cde18,"친한 친구라 말도 못하, 못 하는데 어떡하냐.",sad
5fb8c75ecb503578af9edcd8,계속 손해만 보고 있어.,sad
5fb8ccb64c55eb78bd7cde52,어디서 무슨 사건 일어난 거 같던데?,neutral
5fb8cc9d4c55eb78bd7cde50,나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
5fb8cc304c55eb78bd7cde45,난 요즘 너무 힘들지.,neutral
5fb8cc1c576e9378b67ac406,그러니까. 완전 인력 낭비야.,neutral
5fb8cbf54c55eb78bd7cde43,요즘 좀 날씨 춥던데?,neutral
5fb8cb394c55eb78bd7cde3c,"그게 그거지, 뭐.",neutral
5fb8caa7cb503578af9edcfd,맞아. 아 왜 그런 상사가 있지?,angry
5fb8ca7e576e9378b67ac3f2,자꾸 짜증 나게 하잖아!,angry
5fb8cac044697678c497af69,내가 직접 말 해볼까?,angry
5fb8c81844697678c497af48,"그러니까. 나도 함께 하고 싶은데, 힘들다.",angry
5fb8c82d4c55eb78bd7cde1f,오. 그거 좀 괜찮은 거 같다.,angry
5fb8ca24cb503578af9edcf7,아 짜증 나! 그 새끼는 할 일 없으면 집에나 갈 것이지. 나한테 난리야.,angry
5fb8c7fc44697678c497af47,진짜 청소할 때마다 스트레스야.,angry
5fb9bf5b4c55eb78bd7cdf5c,"같이 가자, 여행.",happy
5fb9bf4844697678c497b09d,여행 진짜 좋다. 어디갈까?,happy
5fb9bf0ecb503578af9ede2b,당연하지. 너무 좋다.,happy
5fb9c87544697678c497b11b,"야, 나 축하해주라!",happy
5fb9bfcd44697678c497b0a5,나 너무 우울해.,sad
5fb9bef8576e9378b67ac51f,나 드디어 프로젝트 끝냈어!,happy
5fb9bfdc44697678c497b0a6,코로나 때문에. ,sad
5fb9c88bcb503578af9edeae,나 기분 좋은 일 있어.,happy
5fb9cc63576e9378b67ac5c8,사람들이 엄청 많아서 궁금했어.,neutral
5fb9cc534c55eb78bd7ce018,날은 좋았지. 근데 거기 뭔 일 있더라고.,neutral
5fb9cbfc576e9378b67ac5c5,그건 아닌데.,neutral
5fb9cbed44697678c497b140,욕을 할 수도 있지.,neutral
5fb9cbdc44697678c497b13f,그래도 난 안 쓰던말인데.,neutral
5fb9c7e7576e9378b67ac598,환기해도 안 없어져.,angry
5fb9c0cf576e9378b67ac536,돈 받아서 너무 좋아.,happy
5fb9c0df4c55eb78bd7cdf76,다음에 맛있는거 사줄게.,happy
5fb9c624576e9378b67ac581,니 말이 맞는 것 같아.,sad
5fb9c0b9576e9378b67ac535,열 명정도 뽑는 건데 내가 당첨됐어.,happy
5fb9cb2744697678c497b134,짭새들도 힘들지.,neutral
5fb9c7d24c55eb78bd7cdfd4,화장실 곰팡이 진짜 짜증나.,angry
5fb9cb09cb503578af9edecd,아니야. 별거 아니야.,neutral
5fb9caeecb503578af9edecb,야! 저기 짭새 몰려있길래 구경갔다왔어.,neutral
5fb9c5e34c55eb78bd7cdfb1,나 요새 주식 시작했어.,sad
5fb9ca95576e9378b67ac5ba,걔는 다 나만 시켜.,angry
5fb9c5f44c55eb78bd7cdfb2,친구가 추천해줬어.,sad
5fb9ca77576e9378b67ac5b6,근데 상사 진짜 너무했어.,angry
5fb9ca58576e9378b67ac5b5,아 그새끼 진짜 짜증나.,angry
5fb9c603576e9378b67ac57c,잘 몰라서 아직 공부중이야. ,sad
5fb9c613cb503578af9ede90,잔뜩 떨어졌어.,sad
5fb9cb17576e9378b67ac5be,그냥 좀 싸운 것 같더라고.,neutral
5fb9c0ab576e9378b67ac534,복권! 당첨됐어!,happy
5fb9cc734c55eb78bd7ce019,맞아. 별 일 아니더라.,neutral
5fb9bfea4c55eb78bd7cdf68,밖에 나가서 놀고 싶어.,sad
5fb9c8a7576e9378b67ac5a0,마라톤 기록 경신했어.,happy
5fb9c8b9cb503578af9edeb1,힘들지만 너무 좋다.,happy
5fb9bffb4c55eb78bd7cdf6b,당연히 너무 무기력하지.,sad
5fb9c8c74c55eb78bd7cdfdd,동아리가 있어. 같이할래?,happy
5fb9c80b44697678c497b112,글쎄? 그건 아닌 것 같은데.,angry
5fb9ca694c55eb78bd7cdffb,씨발 짜증나잖아.,angry
5fb9c09a576e9378b67ac533,헐! 나 이벤트 당첨됐어.,happy
5fb9e4e2cb503578af9edf46,그 새끼는 할 일 없으면 집에나 갈 것이지. 왜 항상 나한테만 그럴까?,angry
5fb9e9a6cb503578af9edf73,뉴스에 나오면 나도 봐야겠다.,neutral
5fb9e98244697678c497b1fd,잘 모른다니까?,neutral
5fb9e96ccb503578af9edf72,모르겠어.,neutral
5fb9e5494c55eb78bd7ce08d,얘기 한 번 해봐야겠지?,angry
5fb9e9284c55eb78bd7ce0b2,나 짭새가 몰려있길래 구경다녀왔어.,neutral
5fb9e51c44697678c497b1c9,그렇지만 나한테만 그러는걸?,angry
5fb9e86c44697678c497b1f0,오늘은 심각해보였어.,neutral
5fb9e8af576e9378b67ac671,나는 괜찮아.,neutral
5fb9e6e9cb503578af9edf5c,그러게. 그 표현 쓰면 안되겠다.,neutral
5fb9e378cb503578af9edf35,요즘 계속 떨어지고 있어.,sad
5fb9e858cb503578af9edf66,경찰차가 몰려있더라고. ,neutral
5fb9e834576e9378b67ac66f,나 짭새가 몰려있길래 구경다녀왔어.,neutral
5fb9e78b44697678c497b1e8,그건 아니지. ,neutral
5fb9e502cb503578af9edf4a,그래도 너무 힘들게 하잖아.,angry
5fb9e704576e9378b67ac662,알고있어. 안 쓸게.,neutral
5fb9e71b44697678c497b1e1,그런건 아니지.,neutral
5fb9e38a576e9378b67ac642,일단 기다려볼게.,sad
5fb9e25a44697678c497b1ae,나 축하해줘. 기분 좋은 일 있어.,happy
5fb9df3a4c55eb78bd7ce054,다른 건 없어.	,happy
5fb9df15cb503578af9edf11,오랜만에 친구도 만나야겠다.	,happy
5fb9df044c55eb78bd7ce053,이미 노래 틀고 있지.	,happy
5fb9deee576e9378b67ac611,이제 완전 끝난 거야.	,happy
5fb9dede4c55eb78bd7ce052,나도 프로젝트 끝났어.	,happy
5fb9de6ecb503578af9edf0d,다음에 한번 보여 줄게.	,happy
5fb9de6044697678c497b186,응 선물 너무 마음에 들어.	,happy
5fb9de3acb503578af9edf0a,그냥 이벤트 인터넷으로 신청했는데 당첨된 거야.	,happy
5fb9db6f4c55eb78bd7ce039,화장실 청소해도 곰팡이가 사라지지가 않아.,angry
5fb9de1444697678c497b184,나 이벤트 당첨 됐어.,happy
5fb9dbba4c55eb78bd7ce03f,문을 열었는데도 그대로인 거 같애.,angry
5fb9ddc9576e9378b67ac607,운동이라도 해봐야겠어. 고마워.,sad
5fb9ddb544697678c497b17c,몸이 무기력하기도 해.,sad
5fb9dd894c55eb78bd7ce046,코로나 때문에 밖에 못 나갔어.,sad
5fb9dd6444697678c497b179,나 너무 우울해.,sad
5fb9dbeb576e9378b67ac5f2,문을 더 오랫동안 열어 놓을까?,angry
5fb9dc0444697678c497b168,알겠어. 그걸 써볼게.,angry
5fb9e2744c55eb78bd7ce074,마라톤 했는데 기록 경신했어.,happy
5fb9e2874c55eb78bd7ce075,아직 선수까진 아니지.,happy
5fb9e9bc4c55eb78bd7ce0b6,그러니까. 경찰 분들도 힘들 것 같아.,neutral
5fb9e33944697678c497b1b8,나 요즘 주식 시작했어.,sad
5fb9e2aa44697678c497b1b2,그러니까. 결승선에서 기록 경신한 게 느껴지더라구.,happy
5fb9e35f44697678c497b1ba,바이오 종목인데. 주식이 점점 오르지가 않네.,sad
5fb9e2bf4c55eb78bd7ce076,나 혼자 하고 있어.,happy
5fb9e34944697678c497b1b9,지인이 추천해줘서 시작하게 됐어.,sad
5fba1a3d4c55eb78bd7ce1bf,추천해줘서 하기 시작했어.,sad
5fba1cd6cb503578af9ee095,헐? 나 이벤트 당첨됐어.,happy
5fba1ce7cb503578af9ee096,"경품 1등 추첨하는 건데, 1등이 돼버렸어.",happy
5fba16eb44697678c497b2df,사실 나도 힘들어.,neutral
5fba16d6576e9378b67ac759,부르면 안돼? 경찰들 그러라고 있는 거잖아.,neutral
5fba16c644697678c497b2dd,"경찰들 말이야, 경찰.",neutral
5fba169ecb503578af9ee044,짭새들 구경하고 왔다니까?,neutral
5fba1d0e44697678c497b323,"한 명 뽑는데, 그게 나였어.",happy
5fba1609cb503578af9ee038,너무 나 싫어하지 마.,neutral
5fba15df44697678c497b2d5,그러면 경찰이라고 하면 될까?,neutral
5fba1f1f4c55eb78bd7ce1f8,고마워. 운동하고 기분 풀어야겠다.,sad
5fba1f9844697678c497b341,나 드디어 프로젝트 끝났어.,happy
5fba174944697678c497b2e4,"아, 짜증나! 그 새끼는 할 일 없으면 집에나 갈 것이지. 왜 나한테 지랄이야!",angry
5fba151844697678c497b2ca,경찰도 쉽지 않겠지.,neutral
5fba14ed4c55eb78bd7ce17a,응. 너무 심하게 싸우고 있던데?,neutral
5fba1eeb4c55eb78bd7ce1f5,그게 좋을 것 같애. 운동이랑 스트레칭 바로 해볼게.,sad
5fba14dbcb503578af9ee02e,조폭들이 싸워가지고 경찰들이 온 것 같애.,neutral
5fba1ed644697678c497b33b,응. 계속 이렇게 살다가 죽어버릴지도 몰라.,sad
5fba1ea244697678c497b336,모든 게 다 비대면으로 바뀌면서 집에만 있으니까는 힘이 안 나.,sad
5fba1d2244697678c497b326,평소에 갖고 싶었던 거야.,happy
5fba177644697678c497b2e6,걔도 나한테 욕했어.,angry
5fba17874c55eb78bd7ce19d,"어, 맞아. 너는 어떻게 그걸 알아?",angry
5fba1fb9576e9378b67ac7b7,맞아. 이제 끝나서 자유의 몸이라구.,happy
5fba1a60576e9378b67ac783,회사 동료가 소개시켜줬어.,sad
5fba1a7344697678c497b30e,반토막 났어.,sad
5fba1a2a44697678c497b30a,요즘 주식을 시작했어.,sad
5fba1af6cb503578af9ee07e,나 축하해줘. 기분 좋은 일 있어.,happy
5fba199e4c55eb78bd7ce1b7,곰팡이 제거제 추천해줄 수 있어?,angry
5fba1b52cb503578af9ee082,응. 거의 선수 급으로 기록이 올라서 너무 좋아.,happy
5fba1976cb503578af9ee06c,락스 같은 거 사서 청소할까?,angry
5fba1e8b4c55eb78bd7ce1ec,나 너무 우울해.,sad
5fba1b83576e9378b67ac794,어. 경주라는 친구랑 같이 뛰고 있어.,happy
5fba207e576e9378b67ac7bd,그것도 좋은 방법인 것 같아.,happy
5fba195a4c55eb78bd7ce1b6,근데 또 창문이 작아서 문 열어도 소용 없어.,angry
5fba193e4c55eb78bd7ce1b5,화장실은 청소해도 곰팡이가 없어지지 않아. 어떡하지?,angry
5fba202244697678c497b347,노래 듣는 거는 어떻게 생각해? 친구 만나는 것보다 더 좋을 것 같은데.,happy
5fba1fd644697678c497b344,응. 어떤 노래 추천해 줄거야?,happy
5fba17b5576e9378b67ac760,맞아. 요즘 회사 다니기 너무 힘들다.,angry
5fb9fd8ccb503578af9edfc7,그걸 생각 못했네. 한번 써볼까?,angry
5fb9f725576e9378b67ac6b5,나 너무 우울해.,sad
5fb9fc14576e9378b67ac6e2,직장 동료들하고 같이 나갔어.,happy
5fb9ffd1576e9378b67ac705,그렇지. 경찰은 꼭 필요한 존재니까.,neutral
5fb9ffba4c55eb78bd7ce143,지난 번에 딱지를 끊어봐서 별로 기분이 안 좋았어.,neutral
5fb9ffa94c55eb78bd7ce142,그렇네. 경찰이란 표현이 맞겠지.,neutral
5fb9ff87576e9378b67ac703,나 오늘 짭새가 몰려있길래 궁금해서 구경다녀왔어.,neutral
5fb9fc7e4c55eb78bd7ce120,나 요즘 주식을 시작했어.,sad
5fba010444697678c497b289,나 오늘 짭새가 모여있길래 궁금해서 구경다녀왔어.,neutral
5fb9fca544697678c497b260,빅히트 엔터테이먼트 주식이야.,sad
5fb9fcb84c55eb78bd7ce122,상장했을 때보다 많이 빠졌어.,sad
5fb9f753576e9378b67ac6b7,이럴 땐 뭘 해야 좋을까?,sad
5fba011c576e9378b67ac713,사람들이 서로 싸우고 있더라고.,neutral
5fb9f6ac576e9378b67ac6b1,그것도 좋겠네. 주말에는 어디 가까운 데라도 좀 놀러가야겠구나.,happy
5fb9f76944697678c497b233,"응, 요새는 활력이 없어.",sad
5fb9f692cb503578af9edf9f,당연히 약속했지. 오늘 친구들과 술 한 잔 하면서 스트레스 좀 풀어야될 것 같아.,happy
5fb9f67e576e9378b67ac6b0,그래. 신나는 음악 좀 들으면서 스트레스 좀 풀어야겠다.,happy
5fba005944697678c497b280,나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral
5fba006fcb503578af9edfe3,날씨가 좋았는지 사람들이 많이 몰려있더라고.,neutral
5fba00804c55eb78bd7ce14c,사람들이 싸우고 있어서 구경했어.,neutral
5fba0097cb503578af9edfe5,맞아. 그냥 싸움인데.,neutral
5fb9f65944697678c497b22e,드디어 프로젝트 끝냈어.,happy
5fb9f66bcb503578af9edf9e,그럼. 일주일동안 고생했거든.,happy
5fb9fbb244697678c497b255,축하해줘. 기분 좋은 일이 생겼어.,happy
5fb9fbc644697678c497b256,마라톤 대회에서 내가 좋은 성적을 거뒀어.,happy
5fba00ab576e9378b67ac70e,코로나 때문에 많이 힘들어.,neutral
5fb9fbe2576e9378b67ac6de,선수는 아니고 일반인 마라톤 대회였어.,happy
5fb9f77a4c55eb78bd7ce0f2,그래볼까? 간단한 운동 좀 해볼까?,sad
5fb9fc92576e9378b67ac6e9,친구의 권유로 하게되었어.,sad
5fb9fd44cb503578af9edfc5,화장실은 청소를 해도 곰팡이가 없어지질 않아.,angry
5fba0138576e9378b67ac715,요즘 코로나때문에 다들 예민하잖아.,neutral
5fb9f9fe4c55eb78bd7ce107,헐! 나 이벤트에 당첨됐어.,happy
5fb9fa434c55eb78bd7ce108,한 명 뽑는 건데 그게 내가 됐어.,happy
5fba0153cb503578af9edfee,맞아. 나도 조심해야지.,neutral
5fb9fda34c55eb78bd7ce12b,응. 좋은 제품 있으면 알려줘.,angry
5fb9fa5644697678c497b23b,당연히 마음에 들지. 비싼 향수야.,happy
5fba012844697678c497b28a,아니야. 사소한 다툼일 것 같아.,neutral
5fb9feddcb503578af9edfd6,짜증나서 그래. 당해봐야 알아.,angry
5fb9fec5cb503578af9edfd3,짜증나! 그 새끼는 할 일 없으면 집에나 갈 것이지 항상 나 한테만 그러는지 몰라.,angry
5fb9ff0a4c55eb78bd7ce139,맞아. 내가 타겟이 된 것 같아.,angry
5fb9fa664c55eb78bd7ce109,오면 바로 보여줄게. ,happy
5fb9ff2344697678c497b275,회사 그만둬야 될까봐.,angry
5fb9fd614c55eb78bd7ce126,맞아. 우리집 화장실은 환기창이 너무 작아.,angry
5fb9feef44697678c497b273,그래도 욕을 하면 스트레스는 좀 풀려.,angry
5fba15f0576e9378b67ac74e,나 드디어 프로젝트가 끝났어.,happy
5fba213d576e9378b67ac7c4,그거 정말 좋은 생각이야. 고마워.,angry
5fba211d576e9378b67ac7c3,맞아. 미세먼지도 많아서 환기를 잘 못해.,angry
5fba192ecb503578af9ee067,일 년에 한 번 밖에 없는 이벤트에 당첨이 된 거지.,happy
5fba174b44697678c497b2e5,위로해줘서 고마워.,sad
5fba160dcb503578af9ee03a,"한 달 동안 고생한 프로젝튼데, 이제 완전히 끝났어.",happy
5fba170acb503578af9ee04a,코로나 때문에 밖에 못 나가서 너무 우울해.,sad
5fba18bb4c55eb78bd7ce1b0,헐! 나 대박 이벤트에 당첨됐어.,happy
5fba1737576e9378b67ac75c,누군가가 날 좀 위로해줬으면 좋겠어.,sad
5fba1dabcb503578af9ee0a3,"무슨 일인지 모르겠는데, 경찰 차가 되게 많았어.",neutral
5fb9c9f94c55eb78bd7cdff2,혹시 로또 알아? 1등한다면 10억준다는 그 이벤트야!,happy
5fb9c77fcb503578af9edea1,나 축하해줘. 지금 기분 좋은 일 생겼어. 축하해줘!,happy
5fb9cb5fcb503578af9eded3,"막 사람들끼리 소리질러가지고 무슨 일있나 구경하고왔지. 경찰들도, 짭새도 있고.",neutral
5fb9cb51cb503578af9eded2,응. 오늘 날은 좋았는데 좀 추웠어.,neutral
5fb9c4e74c55eb78bd7cdfa1,어! 그것도 좋은 방법이네. 곰팡이 제거제라.,angry
5fb9ca0d4c55eb78bd7cdff4,정해진 건 없었는데 10명정도 당첨됐어. 대박이지?,happy
5fb9c7c4576e9378b67ac597,나는 그냥 음악 들으면서 혼자 뛰어.,happy
5fb9ca2d4c55eb78bd7cdff8,근데 보여줄 수는 없고 내가 밥을 사줄게 밥을.,happy
5fb9c95d44697678c497b126,술취한 사람들 있었나봐. 그래갖고 뭐. 나도 제대로 보지는 못 했는데.,neutral
5fb9c7a044697678c497b10d,와 나도 생각지도 못하게 너무 잘 뛰었어. 컨디션이 너무 좋았나봐.,happy
5fb9c791576e9378b67ac591,마라톤 대회에서 1등했어 1등. 기록 세웠다고!,happy
5fb9caadcb503578af9edec9,경찰이 일을 똑바로 해야될 거 아니야. 그래야 내가 짭새라 안 부르지.,neutral
5fb9cabd4c55eb78bd7ce000,나아지진 않는데 경찰이라고 부르고 싶진 않아.,neutral
5fb9c4f8576e9378b67ac572,당연히 있지. 나 좀 알려줘.,angry
5fb9c9804c55eb78bd7cdfeb,요즘에 어떤 개 또라이같은 새끼들 존나 많잖아. 그 새끼들 때문이야.,neutral
5fb9c9ea4c55eb78bd7cdff1,나 이벤트 당첨됐어!,happy
5fb9c8214c55eb78bd7cdfd6,주식으로 너무 많이 잃어서 인생 좆됐어 진짜.,sad
5fb9cb76cb503578af9eded5,큰 사건으로 이어질 수도 있으니까 미리 짭새를 불러야해 짭새를. 짭새.,neutral
5fb9c84bcb503578af9edeab,주식은 원래 했었고 너무 무리했다고 투자를. 투자를 무리했어 내가.,sad
5fb9c8634c55eb78bd7cdfd9,이테크 건설을 들고있었는데 잘못된 정보로 좆됐어.,sad
5fb9c09f4c55eb78bd7cdf75,어! 나 홈트레이닝 보는 유투버 있는데 그거 너도 같이 볼래?,sad
5fb9c27ecb503578af9ede5e,어 그럼 어디로 여행가는 게 좋을까?,happy
5fb9c262cb503578af9ede58,나는 친구들보다 나 좀 혼자 보내고 싶어.,happy
5fb9c24b4c55eb78bd7cdf87,어떤 노래 추천해 줄 수 있니?,happy
5fb9c8bf576e9378b67ac5a2,아 씨. 짜증나 진짜 상사새끼 때문에. 진짜 회사 내가 때려치울려고 고민중이야.,angry
5fb9c0854c55eb78bd7cdf71,밖에 못나가니까 너무 무기력하지.,sad
5fb9c0764c55eb78bd7cdf70,뭘 해야 기분이 풀릴까.,sad
5fb9c22444697678c497b0c1,나 드디어 프로젝트 끝났어!,happy
5fb9c23744697678c497b0c2,이제 시제품 나올 때까지 좀만 더 노력하면 될 것 같아.,happy
5fb9c4a7cb503578af9ede7e,아 곰팡이때문에 진짜 미치겠다!,angry
5fb9c8e344697678c497b11d,"그렇긴한데, 아 진짜 기분이 안 좋아 지금.",angry
5fb9c8f544697678c497b11e,그냥 생각이 없어. 그면 자기 기분이 좋으면 좋은대로 나쁘면 나쁜대로 그걸로 다 난리야.,angry
5fb9c4bc4c55eb78bd7cdf9e,아 문 자주 열면 낫겠는데 지금 냄새가 너무 고약해.,angry
